lon,lat,clase,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo
120.882435,23.919064,1,20.23204231262207,6.198749542236328,2461.0,82.95626831054688,105.0,597.0,5.0
121.492715,24.946876,1,21.068500518798828,5.993833541870117,2789.0,33.47024917602539,414.0,129.0,5.5
120.97547,23.992707,1,20.758499145507812,6.6641669273376465,2474.0,80.86075592041016,113.0,519.0,5.3
121.263616,29.752143,1,15.742792129516602,7.426249980926514,1269.0,45.35197067260742,143.0,184.0,5.5
55.410456,-21.211179,1,18.448041915893555,6.105416774749756,1570.0,50.45746994018555,210.0,988.0,5.5
127.074958,34.718472,1,12.684416770935059,9.369333267211914,1451.0,73.05927276611328,110.0,240.0,5.6
117.418679,29.466828,1,17.061792373657227,8.327750205993652,1642.0,57.48677062988281,164.0,107.0,5.5
129.066523,35.488379,1,12.032958030700684,9.22974967956543,1339.0,72.9229736328125,94.0,321.0,5.8
127.123856,36.45379,1,11.884916305541992,10.35099983215332,1283.0,84.54431915283203,93.0,66.0,5.5
120.914694,24.565364,1,20.8365421295166,6.2597503662109375,2036.0,65.28087615966797,119.0,221.0,5.1
120.914633,24.561642,1,20.8365421295166,6.2597503662109375,2036.0,65.28087615966797,119.0,221.0,5.1
120.914694,24.561583,1,20.8365421295166,6.2597503662109375,2036.0,65.28087615966797,119.0,221.0,5.1
88.082784,27.133819,1,11.201457977294922,9.264583587646484,1995.0,91.7181167602539,51.0,2807.0,5.4
135.786972,35.011531,1,14.383916854858398,8.640166282653809,1646.0,43.41466522216797,213.0,187.0,5.5
119.542838,28.46305,1,16.33566665649414,8.64033317565918,1620.0,50.82966232299805,162.0,428.0,5.7
120.668932,22.688547,1,20.110584259033203,5.840832710266113,3579.0,102.26438903808594,94.0,765.0,5.1
121.514372,25.126418,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,5.2
55.62898,-21.289863,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
114.249523,31.936108,1,15.122374534606934,8.635916709899902,1107.0,59.947547912597656,88.0,188.0,6.2
119.569947,28.452162,1,16.33566665649414,8.64033317565918,1620.0,50.82966232299805,162.0,428.0,5.5
76.744938,11.256048,1,17.02341651916504,9.769333839416504,1499.0,76.13287353515625,33.0,1659.0,5.6
121.614906,24.965939,1,20.223207473754883,5.4375834465026855,3190.0,30.962108612060547,555.0,317.0,4.8
135.418163,35.48723,1,13.44575023651123,8.544833183288574,1841.0,20.29645538330078,395.0,243.0,4.9
121.126678,24.689269,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
121.68058,25.041253,1,20.282791137695312,5.453750133514404,3301.0,25.581539154052734,656.0,307.0,4.9
121.376883,24.882245,1,19.85416603088379,5.7804999351501465,2685.0,42.74913787841797,318.0,356.0,5.0
80.403959,6.451327,1,24.82087516784668,6.2504167556762695,4330.0,34.97722244262695,611.0,387.0,5.1
-58.417006,-34.583252,1,17.488367080688477,9.644097328186035,1057.0,23.573230743408203,181.0,17.0,5.5
121.532662,24.85138,1,19.543790817260742,5.388583183288574,3065.0,39.15346145629883,453.0,441.0,4.9
-80.190176,32.786235,1,18.220582962036133,11.597167015075684,1284.0,33.075130462646484,226.0,11.0,4.9
48.433764,-18.938839,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.8
48.417514,-18.94035,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.8
36.860183,-0.620311,1,15.62137508392334,12.440917015075684,1698.0,76.40221405029297,200.0,2050.0,5.1
120.890069,23.905004,1,19.707250595092773,5.943166732788086,2506.0,83.1556396484375,107.0,744.0,5.1
55.626646,-21.027247,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
121.608406,24.971886,1,20.223207473754883,5.4375834465026855,3190.0,30.962108612060547,555.0,317.0,4.7
48.419914,-18.937393,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.7
121.465492,25.208972,1,20.425954818725586,5.729217052459717,2945.0,24.2525577545166,606.0,109.0,4.9
121.503662,25.164098,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
-25.31358,37.7699,1,15.509041786193848,4.953583240509033,1107.0,35.37581253051758,147.0,462.0,6.2
120.90832,23.951126,1,20.23204231262207,6.198749542236328,2461.0,82.95626831054688,105.0,597.0,5.1
81.044792,6.859989,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4
121.503205,25.163742,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
121.120984,24.695496,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
121.127417,24.6899,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
121.303349,24.571375,1,12.230957984924316,5.645916938781738,2861.0,51.83860397338867,246.0,2005.0,5.4
121.44854,24.925253,1,21.068500518798828,5.993833541870117,2789.0,33.47024917602539,414.0,129.0,5.2
28.916916,41.008809,1,14.49563980102539,7.935077667236328,716.0,46.45966720581055,90.0,56.0,5.5
139.666497,35.729619,1,15.368416786193848,8.637833595275879,1488.0,46.975738525390625,142.0,47.0,5.5
121.623578,24.966932,1,20.223207473754883,5.4375834465026855,3190.0,30.962108612060547,555.0,317.0,4.7
121.070236,24.803156,1,21.571624755859375,6.58008337020874,1939.0,47.11859130859375,192.0,81.0,5.2
145.413239,-16.195242,1,23.541584014892578,7.603499412536621,3244.0,72.13209533691406,218.0,208.0,5.1
29.310326,-1.726742,1,18.903833389282227,10.545166969299316,1366.0,37.84358596801758,157.0,1670.0,5.8
48.416672,-18.935922,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.9
115.783212,25.602275,1,19.335041046142578,8.781416893005371,1566.0,56.356380462646484,152.0,230.0,5.5
121.451195,24.832092,1,16.833499908447266,5.2833333015441895,2844.0,46.995689392089844,365.0,1038.0,5.0
121.451667,24.831638,1,16.833499908447266,5.2833333015441895,2844.0,46.995689392089844,365.0,1038.0,5.0
-43.002778,-22.321667,1,17.365875244140625,10.695416450500488,1741.0,63.33218765258789,140.0,1055.0,4.8
30.007744,-23.916437,1,17.0292911529541,11.676250457763672,1034.0,73.89659881591797,62.0,1117.0,5.3
55.627175,-21.026955,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.2
55.438847,-4.661783,1,26.01388931274414,5.563756465911865,2358.0,41.766082763671875,338.0,226.0,5.6
48.413737,-18.932887,1,19.079750061035156,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9
80.590187,7.197673,1,23.394624710083008,8.239250183105469,2591.0,33.06501770019531,458.0,718.0,5.2
77.051031,10.094094,1,17.55008316040039,9.040999412536621,2404.0,70.76957702636719,117.0,1704.0,5.5
30.228584,-22.964754,1,18.6649169921875,11.422500610351562,1222.0,82.92626953125,63.0,1087.0,5.4
30.233098,-22.846321,1,18.786958694458008,11.708250045776367,1180.0,84.89360046386719,56.0,1095.0,5.4
30.288345,-22.901964,1,18.35099983215332,11.042166709899902,1327.0,82.81756591796875,69.0,1136.0,5.3
30.328851,-22.969848,1,18.445499420166016,10.862500190734863,1358.0,82.07855224609375,74.0,1117.0,5.4
30.382134,-22.859768,1,18.704166412353516,11.082667350769043,1320.0,82.2869644165039,67.0,1088.0,5.4
30.217906,-22.972707,1,18.6649169921875,11.422500610351562,1222.0,82.92626953125,63.0,1087.0,5.5
30.59574,-22.897435,1,21.947542190551758,13.027750015258789,720.0,86.01055908203125,22.0,534.0,6.2
30.33139,-22.853498,1,18.35099983215332,11.042166709899902,1327.0,82.81756591796875,69.0,1136.0,5.4
30.366777,-22.980839,1,20.34433364868164,11.864999771118164,1027.0,83.42253112792969,43.0,804.0,5.8
30.345351,-22.862085,1,18.704166412353516,11.082667350769043,1320.0,82.2869644165039,67.0,1088.0,5.4
30.394576,-22.810075,1,18.989957809448242,11.387249946594238,1219.0,83.7347412109375,58.0,1057.0,5.9
30.397183,-22.881531,1,18.704166412353516,11.082667350769043,1320.0,82.2869644165039,67.0,1088.0,5.5
30.29589,-22.819993,1,18.596834182739258,11.358833312988281,1214.0,85.7525634765625,57.0,1126.0,5.4
120.754447,24.454767,1,20.71324920654297,6.315333366394043,2057.0,70.95539093017578,97.0,249.0,5.5
80.639802,7.068299,1,21.605459213256836,8.133417129516602,2859.0,26.88181495666504,457.0,999.0,5.4
80.435981,6.419223,1,24.148082733154297,6.4654998779296875,4074.0,34.54012680053711,586.0,507.0,5.1
91.753272,24.30163,1,24.5170841217041,10.619333267211914,2445.0,82.40338134765625,47.0,52.0,5.4
121.020301,24.638693,1,19.4375,5.938666343688965,2368.0,62.97378921508789,161.0,523.0,5.1
30.095092,-23.811213,1,20.19708251953125,12.859333992004395,764.0,78.54788208007812,36.0,784.0,5.9
-25.403008,37.818302,1,15.5899658203125,5.034013748168945,1108.0,35.712013244628906,147.0,457.0,6.1
55.529752,-21.047946,1,16.988666534423828,5.962500095367432,1668.0,49.551795959472656,213.0,1125.0,5.4
55.636068,-20.978333,1,22.720539093017578,6.157070636749268,1590.0,57.60710906982422,175.0,205.0,5.4
121.093491,24.648509,1,18.348125457763672,5.783750057220459,2522.0,61.892635345458984,183.0,760.0,4.8
88.416328,27.235115,1,18.610958099365234,8.87641716003418,2710.0,108.50859832763672,41.0,1582.0,5.4
133.950184,34.608787,1,15.4811429977417,8.928953170776367,1444.0,56.45927810668945,129.0,12.0,5.5
121.567552,24.891485,1,19.543790817260742,5.388583183288574,3065.0,39.15346145629883,453.0,441.0,4.9
120.917137,23.92943,1,20.758499145507812,6.6641669273376465,2474.0,80.86075592041016,113.0,519.0,5.1
121.063744,24.795556,1,21.571624755859375,6.58008337020874,1939.0,47.11859130859375,192.0,81.0,5.4
121.554475,25.164098,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.8
121.517747,25.156083,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
121.163308,24.831495,1,20.788124084472656,6.214916706085205,2116.0,48.23344421386719,201.0,196.0,5.4
139.546888,35.333575,1,15.622416496276855,8.168333053588867,1708.0,40.70425796508789,187.0,43.0,5.5
121.248759,29.77854,1,14.28083324432373,7.367166519165039,1365.0,46.28982925415039,152.0,472.0,5.4
48.415672,-18.935756,1,19.079750061035156,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9
135.773255,35.000492,1,14.383916854858398,8.640166282653809,1646.0,43.41466522216797,213.0,187.0,5.5
121.367583,24.95179,1,21.199501037597656,6.2226667404174805,2529.0,32.551124572753906,364.0,103.0,5.3
129.697692,31.667433,1,16.12628936767578,6.106944561004639,2614.0,51.498809814453125,349.0,239.0,5.2
106.959703,29.897374,1,16.897417068481445,6.420333385467529,1182.0,65.50350189208984,61.0,503.0,5.6
30.328875,0.496481,1,20.69129180908203,10.955583572387695,1287.0,44.02772903442383,198.0,1336.0,5.5
121.623544,24.966906,1,20.223207473754883,5.4375834465026855,3190.0,30.962108612060547,555.0,317.0,4.7
139.680347,35.658814,1,15.699874877929688,7.690249919891357,1508.0,43.9100341796875,151.0,27.0,5.5
139.680196,35.658692,1,15.699874877929688,7.690249919891357,1508.0,43.9100341796875,151.0,27.0,5.5
40.617624,40.984928,1,12.205916404724121,8.114832878112793,1353.0,27.73223876953125,240.0,565.0,5.5
139.381951,35.619358,1,14.593375205993652,8.960416793823242,1518.0,47.825599670410156,150.0,126.0,5.5
121.671389,25.050556,1,20.282791137695312,5.453750133514404,3301.0,25.581539154052734,656.0,307.0,4.8
121.599428,25.169172,1,20.146408081054688,5.309290885925293,3226.0,21.810651779174805,709.0,247.0,5.0
121.799763,24.617783,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.9
139.460788,35.63962,1,14.841291427612305,8.569916725158691,1527.0,46.71638488769531,152.0,84.0,5.5
6.802979,51.205948,1,10.617541313171387,7.677416801452637,790.0,12.385119438171387,170.0,40.0,4.8
139.688284,35.659244,1,15.699874877929688,7.690249919891357,1508.0,43.9100341796875,151.0,27.0,5.5
139.688294,35.659265,1,15.699874877929688,7.690249919891357,1508.0,43.9100341796875,151.0,27.0,5.5
121.200805,24.753113,1,20.319583892822266,6.079166889190674,2361.0,50.643836975097656,215.0,280.0,5.1
88.313375,27.039421,1,18.310667037963867,8.494166374206543,2970.0,113.22860717773438,39.0,1551.0,5.2
101.700958,2.951454,1,27.20691680908203,9.455667495727539,2226.0,27.092344284057617,428.0,57.0,5.1
101.700244,2.952072,1,27.20691680908203,9.455667495727539,2226.0,27.092344284057617,428.0,57.0,5.1
139.440015,35.62672,1,14.841291427612305,8.569916725158691,1527.0,46.71638488769531,152.0,84.0,5.5
121.314513,24.847422,1,20.67304229736328,6.145583152770996,2388.0,40.45592498779297,279.0,194.0,4.9
114.330933,22.609147,1,21.36671257019043,6.305344104766846,2022.0,75.7085189819336,98.0,252.0,5.1
77.947514,30.322376,1,21.75629234313965,12.22558307647705,1914.0,135.77110290527344,90.0,625.0,6.1
121.104303,24.764791,1,20.788124084472656,6.214916706085205,2116.0,48.23344421386719,201.0,196.0,5.1
129.702392,31.686711,1,16.12628936767578,6.106944561004639,2614.0,51.498809814453125,349.0,239.0,5.2
139.68084,35.668542,1,15.615541458129883,8.039416313171387,1466.0,45.43366622924805,143.0,34.0,5.5
55.6267,-21.02728,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
121.577689,25.141722,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.9
121.685341,25.114392,1,21.28715705871582,5.498883247375488,3378.0,20.319324493408203,747.0,96.0,4.7
121.316,24.905428,1,20.67304229736328,6.145583152770996,2388.0,40.45592498779297,279.0,194.0,5.0
108.932648,18.667722,1,22.112125396728516,6.487249851226807,1414.0,77.26356506347656,68.0,594.0,5.3
55.628986,-21.298563,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.3
81.048223,6.861331,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4
55.629143,-21.296455,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.62675,-21.292519,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.626609,-21.292582,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
80.162454,6.740377,1,27.000125885009766,6.488583564758301,3787.0,40.86736297607422,476.0,32.0,5.5
120.914896,23.924421,1,20.23204231262207,6.198749542236328,2461.0,82.95626831054688,105.0,597.0,5.1
127.144,35.78782,1,12.825249671936035,10.404500007629395,1282.0,79.43231964111328,105.0,86.0,5.8
81.058875,6.869478,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4
78.35,26.0,1,25.804332733154297,13.949666023254395,1008.0,147.2806854248047,14.0,204.0,7.5
120.790047,23.729373,1,18.488250732421875,5.788000106811523,2420.0,84.40406799316406,95.0,979.0,5.0
175.134428,-39.927161,1,13.19041633605957,8.53833293914795,999.0,11.442273139953613,217.0,74.0,5.8
55.631667,-21.301944,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.3
81.060581,6.868022,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.5
55.629301,-21.297828,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
88.655962,25.698078,1,24.887290954589844,10.277750015258789,1864.0,104.70506286621094,23.0,38.0,6.2
80.421487,6.43941,1,24.148082733154297,6.4654998779296875,4074.0,34.54012680053711,586.0,507.0,5.1
80.194122,6.257213,1,26.583499908447266,5.777500152587891,3655.0,36.54573440551758,505.0,60.0,5.1
121.392617,24.993825,1,21.199501037597656,6.2226667404174805,2529.0,32.551124572753906,364.0,103.0,4.7
120.628975,23.929917,1,22.180458068847656,6.896749973297119,1909.0,85.2535629272461,71.0,149.0,5.3
81.058955,6.869509,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4
81.044438,6.873671,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4
120.628755,23.929992,1,22.180458068847656,6.896749973297119,1909.0,85.2535629272461,71.0,149.0,5.3
81.061353,6.876866,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.3
81.06077,6.867318,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.5
118.83229,32.052163,1,16.001874923706055,8.381916999816895,1072.0,58.43724822998047,118.0,19.0,6.4
81.061144,6.866934,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.5
118.759,30.94,1,16.184415817260742,8.269166946411133,1236.0,48.8039436340332,132.0,12.0,5.5
-67.583056,-16.398083,1,19.35991668701172,12.566166877746582,1193.0,64.37548828125,78.0,1815.0,5.5
-54.996212,-27.214207,1,20.1269588470459,11.916916847229004,1644.0,13.630475044250488,344.0,407.0,5.1
57.510515,-20.42116,1,22.094249725341797,6.280333518981934,1797.0,48.32500076293945,211.0,282.0,5.1
55.399421,-21.211565,1,18.448041915893555,6.105416774749756,1570.0,50.45746994018555,210.0,988.0,5.5
55.627495,-21.162399,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.2
108.114039,16.214129,1,23.793319702148438,6.3633623123168945,2164.0,84.1610336303711,139.0,379.0,5.9
55.440389,-20.922008,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.2
120.779548,24.421982,1,20.71324920654297,6.315333366394043,2057.0,70.95539093017578,97.0,249.0,5.4
121.80488,24.612797,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
88.395286,26.727081,1,25.07183265686035,10.167499542236328,3218.0,113.56514739990234,24.0,124.0,5.7
18.738092,-33.833743,1,17.307750701904297,11.262166976928711,649.0,65.5315933227539,58.0,104.0,6.3
48.415593,-18.929308,1,19.079750061035156,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9
127.0313,35.36759,1,12.246208190917969,10.088916778564453,1327.0,77.09939575195312,112.0,202.0,5.8
127.0312,35.36753,1,12.246208190917969,10.088916778564453,1327.0,77.09939575195312,112.0,202.0,5.8
127.031,35.36622,1,12.246208190917969,10.088916778564453,1327.0,77.09939575195312,112.0,202.0,5.8
109.947329,-7.360453,1,20.956375122070312,8.713417053222656,3232.0,52.869625091552734,282.0,945.0,5.3
48.435413,-19.012819,1,18.65250015258789,10.095999717712402,1900.0,68.43873596191406,191.0,1058.0,4.7
48.43518,-19.01293,1,18.65250015258789,10.095999717712402,1900.0,68.43873596191406,191.0,1058.0,4.8
121.613558,25.241116,1,20.146408081054688,5.309290885925293,3226.0,21.810651779174805,709.0,247.0,4.9
121.777297,24.873683,1,19.967857360839844,5.214455604553223,3207.0,33.58320617675781,556.0,421.0,4.9
121.804802,24.612632,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
55.629187,-21.296368,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.629157,-21.296439,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.531787,-21.23799,1,16.988874435424805,6.645082950592041,1548.0,53.16046905517578,187.0,1250.0,5.4
55.626289,-21.292318,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.4
55.529964,-20.93801,1,20.11162567138672,6.032750129699707,1634.0,53.67045593261719,195.0,708.0,5.4
55.626665,-21.027282,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
55.626763,-21.295393,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
120.619779,23.601216,1,21.089332580566406,6.259500026702881,2447.0,91.79638671875,81.0,425.0,5.2
120.650598,22.977694,1,22.205291748046875,6.041416645050049,3111.0,103.20915222167969,69.0,339.0,5.3
39.702822,43.697735,1,12.795833587646484,8.0600004196167,1653.0,25.55557632446289,322.0,301.0,5.2
129.1143,35.24488,1,13.851541519165039,8.545916557312012,1406.0,67.72005462646484,107.0,112.0,5.6
139.66664,35.729672,1,15.368416786193848,8.637833595275879,1488.0,46.975738525390625,142.0,47.0,5.5
121.541783,24.962755,1,21.141374588012695,5.8770833015441895,3012.0,31.987716674804688,480.0,137.0,5.1
121.633082,25.030755,1,21.191375732421875,5.6879167556762695,3168.0,22.735084533691406,618.0,104.0,4.7
120.777175,24.362862,1,20.215375900268555,6.27091646194458,2250.0,77.43557739257812,92.0,416.0,5.4
121.720978,25.056258,1,20.282791137695312,5.453750133514404,3301.0,25.581539154052734,656.0,307.0,4.9
55.626675,-21.027323,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
55.629188,-21.296485,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.631495,-21.323552,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.4
135.79561,35.026242,1,14.383916854858398,8.640166282653809,1646.0,43.41466522216797,213.0,187.0,5.5
40.463834,40.923849,1,13.086041450500488,7.916083335876465,1490.0,31.32438087463379,253.0,339.0,5.5
40.108333,40.894444,1,12.98231315612793,7.401020526885986,1126.0,26.660715103149414,220.0,384.0,5.5
139.451347,35.84759,1,14.614707946777344,9.23408317565918,1422.0,50.24152755737305,137.0,41.0,5.8
30.359197,0.609727,1,19.57062530517578,11.006250381469727,1429.0,45.95125961303711,191.0,1471.0,5.4
126.8912,35.522,1,12.644791603088379,10.077917098999023,1273.0,76.1912841796875,109.0,131.0,5.5
-43.512141,-20.440644,1,17.450000762939453,11.352999687194824,1518.0,81.60735321044922,56.0,1258.0,5.1
151.2319,-33.991,1,17.895383834838867,8.665127754211426,1210.0,24.912660598754883,223.0,19.0,5.5
121.592531,25.164017,1,20.091333389282227,5.44183349609375,3200.0,23.424787521362305,649.0,290.0,5.1
120.097888,30.949245,1,15.826499938964844,6.221333026885986,1126.0,52.65277099609375,122.0,3.0,6.7
48.419158,-18.93724,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.7
48.419387,-18.94182,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.8
48.420933,-18.937772,1,19.01799964904785,10.473166465759277,1900.0,68.70507049560547,193.0,1003.0,4.7
-7.634901,7.452136,1,23.186542510986328,12.891083717346191,1627.0,69.01016235351562,77.0,677.0,5.1
121.621017,25.122228,1,20.091333389282227,5.44183349609375,3200.0,23.424787521362305,649.0,290.0,4.8
136.003297,34.466075,1,12.127166748046875,8.359333992004395,1920.0,48.44430923461914,190.0,604.0,5.5
121.098437,24.831996,1,20.788124084472656,6.214916706085205,2116.0,48.23344421386719,201.0,196.0,5.2
55.438063,-4.661655,1,26.01388931274414,5.563756465911865,2358.0,41.766082763671875,338.0,226.0,5.6
55.604668,-21.32986,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.4
138.463917,34.982475,1,15.974183082580566,8.438562393188477,2117.0,42.52265930175781,229.0,73.0,5.3
57.522417,-20.427344,1,22.094249725341797,6.280333518981934,1797.0,48.32500076293945,211.0,282.0,5.2
40.293328,40.820729,1,11.114916801452637,8.661999702453613,958.0,22.46605682373047,196.0,825.0,5.5
81.167758,7.006828,1,22.956207275390625,7.721916675567627,1850.0,69.92289733886719,106.0,807.0,5.5
55.440469,-20.922147,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.2
127.0349,35.36856,1,12.246208190917969,10.088916778564453,1327.0,77.09939575195312,112.0,202.0,5.9
128.7161,35.17684,1,13.094583511352539,9.574333190917969,1451.0,75.04318237304688,95.0,196.0,5.6
128.7162,35.1767,1,13.094583511352539,9.574333190917969,1451.0,75.04318237304688,95.0,196.0,5.6
121.573802,25.146718,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
121.49717,24.904422,1,18.928709030151367,5.445250034332275,2906.0,43.321502685546875,377.0,568.0,4.8
121.091506,24.08676,1,15.103166580200195,5.866666793823242,2532.0,60.582706451416016,181.0,1526.0,5.0
121.532997,25.239472,1,18.762958526611328,5.278583526611328,3057.0,27.712692260742188,567.0,538.0,4.8
121.660897,25.025081,1,21.191375732421875,5.6879167556762695,3168.0,22.735084533691406,618.0,104.0,4.9
121.46602,24.83434,1,18.928709030151367,5.445250034332275,2906.0,43.321502685546875,377.0,568.0,5.0
121.125992,24.689189,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
121.317688,23.224445,1,21.155542373657227,5.265416622161865,2197.0,65.24112701416016,187.0,491.0,5.5
41.417968,41.38478,1,12.694574356079102,8.14696216583252,1703.0,28.770092010498047,283.0,470.0,5.1
41.045404,41.107724,1,12.650541305541992,8.298417091369629,1514.0,28.719051361083984,254.0,506.0,5.5
40.868318,41.09715,1,13.432499885559082,7.7789998054504395,1714.0,32.98899841308594,265.0,302.0,5.1
89.000385,26.906338,1,24.536083221435547,8.680000305175781,4103.0,105.19757080078125,44.0,246.0,5.5
55.629343,-21.295958,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
39.177999,41.039674,1,13.685312271118164,6.67020845413208,984.0,25.262056350708008,197.0,219.0,5.5
40.383489,40.966018,1,13.646624565124512,7.608583450317383,1564.0,33.68349075317383,256.0,158.0,5.5
55.630177,-21.296846,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
108.009524,14.060842,1,22.981416702270508,8.561833381652832,2202.0,95.5793685913086,18.0,747.0,5.7
105.000989,21.227283,1,22.74449920654297,6.9751667976379395,1553.0,84.97730255126953,63.0,164.0,5.6
80.964611,6.767026,1,20.13829231262207,7.988583087921143,1946.0,42.39235305786133,283.0,1275.0,5.4
55.627648,-21.027025,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.2
29.698792,-1.049822,1,15.48870849609375,10.051249504089355,1364.0,37.13469314575195,177.0,2077.0,5.3
126.9053,35.4925,1,11.423125267028809,9.591083526611328,1334.0,76.41280364990234,115.0,363.0,5.6
115.4167,-32.0,1,18.689285278320312,6.699999809265137,615.0,85.76261901855469,34.0,13.0,5.5
151.1921,-34.0068,1,17.423362731933594,7.641963958740234,1164.0,23.584054946899414,220.0,10.0,5.5
120.926124,23.89361,1,18.613540649414062,5.935083389282227,2434.0,78.0635986328125,117.0,946.0,5.3
120.926317,23.893517,1,18.613540649414062,5.935083389282227,2434.0,78.0635986328125,117.0,946.0,5.3
139.63071,35.610918,1,15.524083137512207,8.357832908630371,1522.0,45.468135833740234,148.0,34.0,5.5
139.630878,35.610826,1,15.524083137512207,8.357832908630371,1522.0,45.468135833740234,148.0,34.0,5.5
139.631088,35.611007,1,15.524083137512207,8.357832908630371,1522.0,45.468135833740234,148.0,34.0,5.5
139.630866,35.610972,1,15.524083137512207,8.357832908630371,1522.0,45.468135833740234,148.0,34.0,5.5
55.45461,-4.67074,1,26.068191528320312,5.581910610198975,2350.0,41.2189826965332,344.0,209.0,5.6
55.45299,-4.67103,1,26.068191528320312,5.581910610198975,2350.0,41.2189826965332,344.0,209.0,5.6
55.45566,-4.67081,1,26.068191528320312,5.581910610198975,2350.0,41.2189826965332,344.0,209.0,5.6
55.634038,-21.315225,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.4
