lon,lat,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo,prob_idoneidad
-83.40000000000015,8.65000000000001,26.459028244018555,9.94861125946045,3477.0,62.87701416015625,209.0,10.0,5.5,0.10324412066422883
-83.35000000000015,8.65000000000001,26.459028244018555,9.94861125946045,3477.0,62.87701416015625,209.0,10.0,5.5,0.10324412066422883
-83.30000000000015,8.65000000000001,26.103471755981445,9.704166412353516,2979.0,58.85911178588867,193.0,86.0,5.5,0.12412059310813552
-83.25000000000016,8.65000000000001,26.103471755981445,9.704166412353516,2979.0,58.85911178588867,193.0,86.0,5.5,0.12412059310813552
-83.20000000000016,8.65000000000001,25.808422088623047,9.662943840026855,3219.0,58.94487380981445,203.0,158.0,5.4,0.20643789919646782
-83.15000000000016,8.65000000000001,25.684412002563477,9.622156143188477,3260.0,60.143310546875,197.0,191.0,5.2,0.18836094018794977
-83.10000000000016,8.65000000000001,25.684412002563477,9.622156143188477,3260.0,60.143310546875,197.0,191.0,5.4,0.24050596849057054
-83.05000000000017,8.65000000000001,26.546125411987305,9.469249725341797,3493.0,59.65595626831055,204.0,27.0,5.8,0.11828793488971599
-83.00000000000017,8.65000000000001,26.546125411987305,9.469249725341797,3493.0,59.65595626831055,204.0,27.0,6.0,0.17142479850654205
-82.95000000000017,8.65000000000001,26.283916473388672,9.329334259033203,3553.0,58.23917770385742,227.0,49.0,5.5,0.14822366189274572
-82.90000000000018,8.65000000000001,24.942625045776367,9.336416244506836,3373.0,60.7015495300293,198.0,304.0,5.3,0.49553342429302477
-82.85000000000018,8.65000000000001,24.942625045776367,9.336416244506836,3373.0,60.7015495300293,198.0,304.0,5.2,0.4145769870303817
-82.80000000000018,8.65000000000001,23.882125854492188,9.463250160217285,3277.0,60.34903335571289,182.0,527.0,5.3,0.7854458302372074
-82.75000000000018,8.65000000000001,23.882125854492188,9.463250160217285,3277.0,60.34903335571289,182.0,527.0,5.5,0.7930765178572325
-82.70000000000019,8.65000000000001,23.596750259399414,9.471166610717773,3003.0,62.66743850708008,153.0,583.0,5.4,0.6827018718693763
-82.65000000000019,8.65000000000001,23.24650001525879,9.47700023651123,3049.0,62.13679885864258,146.0,649.0,5.4,0.6993357016764361
-82.6000000000002,8.65000000000001,23.24650001525879,9.47700023651123,3049.0,62.13679885864258,146.0,649.0,5.4,0.6993357016764361
-82.5500000000002,8.65000000000001,23.198583602905273,9.447999954223633,3136.0,60.2108039855957,163.0,657.0,5.2,0.7603923730177767
-83.90000000000012,8.70000000000001,26.668750762939453,10.104166984558105,3560.0,67.8846206665039,200.0,57.0,5.5,0.16431655883437268
-83.85000000000012,8.70000000000001,26.668750762939453,10.104166984558105,3560.0,67.8846206665039,200.0,57.0,5.5,0.16431655883437268
-83.70000000000013,8.70000000000001,25.97426414489746,10.274019241333008,3306.0,64.73926544189453,186.0,79.0,5.5,0.17660906176975535
-83.65000000000013,8.70000000000001,25.634069442749023,10.314412117004395,3115.0,58.306209564208984,187.0,151.0,5.6,0.15847442154372118
-83.60000000000014,8.70000000000001,25.634069442749023,10.314412117004395,3115.0,58.306209564208984,187.0,151.0,5.2,0.1208929608939006
-83.55000000000014,8.70000000000001,25.003999710083008,10.388999938964844,3081.0,52.129547119140625,232.0,283.0,5.3,0.20008351648747225
-83.50000000000014,8.70000000000001,25.003999710083008,10.388999938964844,3081.0,52.129547119140625,232.0,283.0,5.2,0.16221964381509743
-83.45000000000014,8.70000000000001,25.98381996154785,10.157361030578613,3421.0,62.276817321777344,197.0,94.0,5.5,0.1693045414146589
-83.40000000000015,8.70000000000001,25.9168643951416,10.001983642578125,3277.0,62.83855438232422,196.0,102.0,5.5,0.1926153686141028
-83.35000000000015,8.70000000000001,25.9168643951416,10.001983642578125,3277.0,62.83855438232422,196.0,102.0,5.5,0.1926153686141028
